session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,mitre,composition,attack_command_count,campaign_id,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy
gen-0d6d874be73fb6222f8c9430,yassine,p_dev,10.20.10.87,10.10.40.19,dev-02,2026-06-03T09:57:07+00:00,2026-06-03T09:57:14.746173+00:00,7.75,"['find /tmp -ctime 0 -type d', 'find /tmp -ctime 0 -type d', ""awk '{sum += $2} END {print sum}' data.txt"", 'cd', ""grep -E '[0-9]+\\.[0-9]+\\.[0-9]+\\.[0-9]+' access.log"", 'tail -n 1 data.csv', 'find /data -type f -newermt ""2025-06-10""', ""awk '{sum+=$3} END {print sum}' data.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-03 09:57:07+00:00,2026-06-03 09:57:14.746173+00:00,7.75,9,0,0,8,0.875,30.625,2.75,0,0,0,0,0,0,0,0,0,2,2,1.0
gen-cd23bb62933a536ed62bded6,asma,p_audit,10.20.30.100,10.10.40.23,build-01,2026-06-29T11:26:51+00:00,2026-06-29T11:26:54.712042+00:00,3.71,"['find /var -regex "".*/error_[0-9]+\\.log""', 'ls -a', 'find /data -path ""*/backup"" -prune -o -type f -print', 'uptime', 'ls']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 11:26:51+00:00,2026-06-29 11:26:54.712042+00:00,3.71,11,0,0,5,1.0,20.8,2.321928094887362,0,0,0,0,0,0,0,0,0,30,2,1.2644969456095285
gen-f08bd447e774c060a0bd7cdc,amine,p_audit,10.20.30.162,10.10.30.15,web-prod-02,2026-06-25T14:28:16+00:00,2026-06-25T14:28:20.792947+00:00,4.79,"[""grep 'error' log.txt"", ""grep -E '^[0-9]+$' numbers.txt"", 'find /opt -mindepth 2 -type d', 'find /opt -mindepth 2 -type d', ""grep '[0-9]' file.txt"", 'ls ..', 'find /tmp \\( -user alice -o -user bob \\)']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-25 14:28:16+00:00,2026-06-25 14:28:20.792947+00:00,4.79,14,0,0,7,0.8571428571428571,24.857142857142858,2.521640636343318,0,0,0,0,0,0,0,0,0,35,2,1.1635410201799405
gen-a9ed743efebf7727284f1093,leila,bastionsvc,10.20.40.78,10.10.30.17,web-stg-02,2026-06-04T10:38:42+00:00,2026-06-04T10:38:51.365438+00:00,9.37,"['du -B 128K', 'free --tera', 'curl --help', ""df -hT | grep 'ext4'"", ""df -h | awk '$4 ~ /G/ && $4+0 < 1'"", ""df -h | awk '$4 ~ /G/ && $4+0 < 1'"", 'free --tera', 'ls -S /tmp', ""df -h | awk '$4 ~ /G/ && $4+0 < 1'"", 'du -h --max-depth=1 /bin', ""df -h | awk '$4 ~ /G/ && $4+0 < 1'"", 'df -h --output=source,fstype,avail']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-04 10:38:42+00:00,2026-06-04 10:38:51.365438+00:00,9.37,10,0,0,12,0.6666666666666666,22.25,2.7516291673878226,0,0,0,0,0,0,0,0,0,10,4,1.8146378834744024
gen-47414f9256ed2ff8ccc91d57,sara,bastionsvc,10.20.40.189,10.10.20.10,db-prod-01,2026-06-08T13:56:33+00:00,2026-06-08T13:56:41.201080+00:00,8.2,"['df', 'cd ~/.config', 'cd ~/.config', 'ls -d */', 'cd /usr/include', 'cd /usr/local/bin', 'cd ~/.config', 'df -h --output=source,iused']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,admin,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 13:56:33+00:00,2026-06-08 13:56:41.201080+00:00,8.2,13,0,0,8,0.75,13.125,2.4056390622295662,0,0,0,0,0,0,0,0,0,16,9,1.1370679385908393
gen-5b57e7f2e879d48dce0333f7,mehdi,p_audit,10.99.76.68,10.10.50.28,mon-01,2026-06-19T13:10:59+00:00,2026-06-19T13:11:03.299782+00:00,4.3,"[""grep -i 'warning' server.log"", ""grep -i 'warning' server.log"", 'ls -R', 'ls -R ..', ""grep -i 'warning' server.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,vpn,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-19 13:10:59+00:00,2026-06-19 13:11:03.299782+00:00,4.3,13,0,0,5,0.6,19.4,1.3709505944546687,0,0,0,0,0,0,1,1,0,27,4,1.9221040392026694
gen-7e02c8c1e7c2caa72460fdd7,youssef,p_dev,10.20.10.137,10.10.40.20,dev-03,2026-06-24T08:57:57+00:00,2026-06-24T08:58:08.918933+00:00,11.92,"['find /var -mindepth 2 -type f', ""grep -i 'warning' server.log"", ""awk '{print $2}' access.log"", 'python3', ""grep -i 'warning' server.log"", 'find . -type d | ls -R', 'cat -s file.txt', ""grep -i 'warning' server.log"", 'find /var -mindepth 2 -type f', ""grep -i 'warning' server.log"", 'git', ""awk '{$2 += 100; print}' file.txt"", ""awk '{sum+=$3} END {print sum}' data.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-24 08:57:57+00:00,2026-06-24 08:58:08.918933+00:00,11.92,8,0,0,13,0.6923076923076923,24.384615384615383,2.931208948910323,0,0,0,0,0,0,0,0,0,14,1,1.0272464315877612
gen-ce5a4bf3619f0a24e367972a,yassine,p_dev,10.20.10.174,10.10.40.20,dev-03,2026-06-12T09:38:05+00:00,2026-06-12T09:38:08.098471+00:00,3.1,"['find /tmp -not -size 0', 'find /opt -fstype ext4', 'grep cron /etc/rsyslog.d/50-default.conf', 'find /opt -fstype ext4']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-12 09:38:05+00:00,2026-06-12 09:38:08.098471+00:00,3.1,9,0,0,4,0.75,26.5,1.5,0,0,0,0,0,0,0,0,0,15,4,2.0248608744740344
gen-e35e5743648ebf6793de1ad4,amine,p_audit,10.20.30.162,10.10.50.28,mon-01,2026-06-24T15:49:52+00:00,2026-06-24T15:49:58.243461+00:00,6.24,"['ls -A', ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", 'last', 'ls -A', 'ls -Sr ~', 'last', 'ls -A']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-24 15:49:52+00:00,2026-06-24 15:49:58.243461+00:00,6.24,15,0,0,7,0.5714285714285714,10.857142857142858,1.8423709931771084,0,0,0,0,1,0,0,0,0,35,1,1.1764747570557932
gen-96b8c4d43c49d63dc43c1466,sara,bastionsvc,10.20.40.189,10.10.50.27,backup-01,2026-06-15T12:04:06+00:00,2026-06-15T12:04:09.827516+00:00,3.83,"['ls -lv ~', 'cd /var/log/postgresql', 'cd /var/log/postgresql', 'du -B 128M', 'cd /var/log/pm-powersave']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 12:04:06+00:00,2026-06-15 12:04:09.827516+00:00,3.83,12,0,0,5,0.8,17.2,1.9219280948873623,0,0,0,0,0,0,0,0,0,30,6,1.2507167026739863
gen-7f44246874504c2fdc638729,nadia,p_dev,10.20.10.38,10.10.30.16,web-stg-01,2026-06-08T07:22:21+00:00,2026-06-08T07:22:29.075012+00:00,8.08,"['find /etc -name ""hosts""', ""grep -i 'error' logs/*.log"", ""awk '/^[0-9]/' file.txt"", 'sed', ""grep -i 'error' logs/*.log"", ""grep -i 'error' logs/*.log"", 'find /tmp -size -100c', ""grep -i 'error' logs/*.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 07:22:21+00:00,2026-06-08 07:22:29.075012+00:00,8.08,7,1,0,8,0.625,21.75,2.0,0,0,0,0,0,0,0,0,0,8,4,1.0424600748477153
gen-e4406398f8eb71136aeea07a,youssef,p_dev,10.20.10.137,10.10.20.12,db-prod-03,2026-06-08T08:18:49+00:00,2026-06-08T08:18:56.798560+00:00,7.8,"[""awk '/^[0-9]/' file.txt"", ""awk '/^[0-9]/' file.txt"", 'find /data -type d -a -empty', ""awk '{print $0, length($0)}' file.txt"", ""awk '{sum += $2} END {print sum}' data.txt"", ""awk -F'@' '{print $2}' emails.txt"", 'cat /sys/class/net/eth0/speed', ""awk '{sum+=$3} END {print sum}' data.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 08:18:49+00:00,2026-06-08 08:18:56.798560+00:00,7.8,8,0,0,8,0.875,31.875,2.75,0,0,0,0,0,0,0,0,0,3,2,0.4426608980694471
gen-7ea9af74e2be9e22e3218216,omar,p_dba,10.20.20.23,10.10.20.12,db-prod-03,2026-06-09T12:05:43+00:00,2026-06-09T12:05:47.510744+00:00,4.51,"['du -h --exclude=""*.tmp"" /tmp', 'du --exclude=""*.log"" --exclude=""*.tmp""', 'du -h --exclude=""*.tmp"" /tmp', 'du --version', 'find /srv -name ""*.log"" -a -size +10M']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-09 12:05:43+00:00,2026-06-09 12:05:47.510744+00:00,4.51,12,0,0,5,0.8,28.6,1.9219280948873623,0,0,0,0,0,0,0,0,0,14,4,0.7685325298663028
gen-225945c970188e01d1581123,karim,p_dba,10.20.20.192,10.10.20.10,db-prod-01,2026-06-19T11:00:42+00:00,2026-06-19T11:00:52.051315+00:00,10.05,"['du --threshold=-10K /etc', 'cat /proc/meminfo', 'cat /proc/meminfo', 'cat /proc/meminfo', 'cat /proc/meminfo', ""grep 'error' log.txt"", ""df -h | grep '/dev/sda'"", ""df -h | grep '/dev/sda'"", ""df -h | grep '/dev/sda'"", 'find /home -path ""*/.svn"" -prune -o -type f -print', 'ls']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-19 11:00:42+00:00,2026-06-19 11:00:52.051315+00:00,10.05,11,0,0,11,0.5454545454545454,21.181818181818183,2.2998963911678914,0,0,0,0,0,0,0,0,0,29,5,1.1421913779353705
gen-a355ad05c6a28e4e002f2ca4,ghita,p_dev,10.20.10.149,10.10.30.17,web-stg-02,2026-06-16T11:12:36+00:00,2026-06-16T11:12:42.720115+00:00,6.72,"['find /tmp -type f -printf ""%p %s\\n""', ""grep 'localhost' /etc/hosts"", ""awk '$1 ~ /^[a-zA-Z]$/' file.txt"", 'cd', ""grep 'function' *.js"", 'find /tmp -type f -printf ""%p %s\\n""', 'find /home -path ""*/.svn"" -prune -o -type f -print', 'find /tmp -type f -printf ""%p %s\\n""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-16 11:12:36+00:00,2026-06-16 11:12:42.720115+00:00,6.72,11,0,0,8,0.75,29.5,2.4056390622295662,0,0,0,0,0,0,0,0,0,16,4,1.893481919539738
gen-f9efc9c44fb587010bf66c54,leila,bastionsvc,10.20.40.78,10.10.50.28,mon-01,2026-06-30T08:48:38+00:00,2026-06-30T08:48:43.379588+00:00,5.38,"['curl --help', 'du -ah --exclude=""*.tmp""', 'curl --help', 'cp', 'uptime', 'uptime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-30 08:48:38+00:00,2026-06-30 08:48:43.379588+00:00,5.38,8,0,0,6,0.6666666666666666,10.0,1.9182958340544896,0,0,0,0,0,0,0,0,0,68,5,2.2151464811896577
gen-a0dc2ad8fe687cb6305526ef,asma,p_audit,10.20.30.100,10.10.40.23,build-01,2026-06-05T12:31:37+00:00,2026-06-05T12:31:42.758859+00:00,5.76,"['find /opt -path ""*/tmp"" -prune -o -type f -print', 'find /opt -path ""*/tmp"" -prune -o -type f -print', 'cat -v file.txt', ""grep -E '\\b[\\w.-]+@[\\w.-]+\\.[A-Za-z]{2,6}\\b' *.txt"", 'cat <(echo line1) <(echo line2)', 'ls -tr | head -n 1', 'find /home -maxdepth 1 -type d']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-05 12:31:37+00:00,2026-06-05 12:31:42.758859+00:00,5.76,12,0,0,7,0.8571428571428571,34.285714285714285,2.521640636343318,0,0,0,0,0,0,0,0,0,5,2,0.854656693597637
gen-25ffd55f058247daf3292791,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-26T10:48:31+00:00,2026-06-26T10:48:35.332686+00:00,4.33,"['du --threshold=-100K', 'cat -s file.txt', 'du -B 2E', 'cat file{1..5}.txt', 'du -B 2E']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-26 10:48:31+00:00,2026-06-26 10:48:35.332686+00:00,4.33,10,0,0,5,0.8,13.8,1.9219280948873623,0,0,0,0,0,0,0,0,0,56,2,1.3317574237180754
gen-948e5d35bb23217aaf8a33d8,leila,bastionsvc,10.20.40.78,10.10.20.12,db-prod-03,2026-06-12T08:50:30+00:00,2026-06-12T08:50:38.294860+00:00,8.29,"['du -B 128M', 'du -B 128M', 'free --tebi', 'free --tebi', 'cd ~/Music', 'free --tebi', 'du -B 128M', 'df -h --output=source,fstype,itotal,iused,iavail,ipcent,size,used,avail,pcent,target', 'uptime', 'ls /sys', 'cd ~/.config', 'free -g -w']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,admin,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-12 08:50:30+00:00,2026-06-12 08:50:38.294860+00:00,8.29,8,0,0,12,0.6666666666666666,16.0,2.792481250360578,0,0,0,0,0,0,0,0,0,27,4,2.0374863821633347
gen-e3bef3d6726a030dbc8cfa8f,ghita,p_dev,10.20.10.149,10.10.30.17,web-stg-02,2026-06-18T06:35:59+00:00,2026-06-18T06:36:06.186000+00:00,7.19,"[""grep 'CRON' /var/log/syslog | grep 'CMD'"", ""awk '{print $NF}' data.txt"", ""grep 'exit' ~/.bash_history"", 'find /data -regex "".*/backup_[0-9]+\\.tar\\.gz""', 'git', 'gzip', 'find /data -path ""*/.bak"" -prune -o -type f -print', 'find /srv -type c']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-18 06:35:59+00:00,2026-06-18 06:36:06.186000+00:00,7.19,6,1,0,8,1.0,26.5,3.0,0,0,0,0,0,0,0,0,0,19,3,2.0127995028386043
gen-9a20f59a1efed4c972e9ac5d,nadia,p_dev,10.99.243.23,10.10.40.19,dev-02,2026-06-26T13:24:03+00:00,2026-06-26T13:24:12.319472+00:00,9.32,"['find /opt -type s', 'grep pattern file.txt | tail', 'find /opt -type s', 'grep pattern file.txt | tail', ""grep 'def' *.py"", 'find /opt -type s', 'find /opt -type s', ""cat file.csv | cut -d',' -f1"", 'find /data -mmin -60', 'find /home -mtime +7 -type f', 'find /opt -type s', 'find /opt -type s']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,vpn,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-26 13:24:03+00:00,2026-06-26 13:24:12.319472+00:00,9.32,13,0,0,12,0.5,20.75,2.1258145836939115,0,0,0,0,0,0,1,1,0,33,4,1.436463738489865
gen-9ab972b955803b100cd22e01,asma,p_audit,10.20.30.100,10.10.50.28,mon-01,2026-06-11T00:54:51+00:00,2026-06-11T00:55:23.928977+00:00,32.93,"['ls -S ..', 'ls -Sr ~', 'ls -S ..', 'ls -S ..', 'cat /proc/cpuinfo', 'grep cron /etc/rsyslog.d/50-default.conf', 'grep cron /etc/rsyslog.d/50-default.conf', 'chattr -i /var/spool/cron/root']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,attack,['privesc'],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1222.002'],buried,1,camp-21c90b54,SSH,1,2026-06-11 00:54:51+00:00,2026-06-11 00:55:23.928977+00:00,32.93,0,1,0,8,0.625,19.875,2.1556390622295662,0,0,0,0,0,0,0,0,0,11,3,0.9309768675126928
gen-b56b48cf7b63f44c50d25194,yassine,p_dev,10.20.10.174,10.10.40.20,dev-03,2026-06-23T09:49:20+00:00,2026-06-23T09:49:23.486849+00:00,3.49,"['find /tmp -maxdepth 1 -type f', 'find /tmp -maxdepth 1 -type f', 'find /tmp -maxdepth 1 -type f', ""awk '{a[NR]=$0} END {for (i=NR-4;i<=NR;i++) print a[i]}' file.txt"", 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-23 09:49:20+00:00,2026-06-23 09:49:23.486849+00:00,3.49,9,0,0,5,0.6,31.0,1.3709505944546687,0,0,0,0,0,0,0,0,0,28,6,2.2034119724962484
gen-293aa8c92522cbd1f4282f3b,karim,p_dba,10.20.20.192,10.10.20.13,db-stg-01,2026-06-29T08:22:55+00:00,2026-06-29T08:23:04.279505+00:00,9.28,"['gzip', 'gzip', 'df -h --output=avail', 'gzip', 'find /var -group admin', 'du -l', 'cat *.txt', ""grep -E 'error code [0-9]+' error.log"", ""grep -E 'error code [0-9]+' error.log"", 'cat -b file.txt', ""grep 'ERROR' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 08:22:55+00:00,2026-06-29 08:23:04.279505+00:00,9.28,8,0,0,11,0.7272727272727273,16.181818181818183,2.8453509366224368,0,0,0,0,0,0,0,0,0,40,2,1.2792350117798583
gen-7fab68f4c8bec12d4ac41842,omar,p_dba,10.20.20.23,10.10.20.12,db-prod-03,2026-06-30T08:40:58+00:00,2026-06-30T08:41:37.951946+00:00,39.95,"['df -h | sort -k 5 -h', 'df -h --output=source,iavail', 'find /home -name ""*.txt""', 'find /home -regex "".*\\.log""', 'df -h --output=target,avail', 'df -h --output=source,fstype,target', ""grep '22' /etc/services"", 'df -t xfs', 'find /data -nouser', 'find /home -name ""*.txt""', 'sudo setcap cap_setuid=ep /tmp/cap', 'find /etc -perm /u+x']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,attack,"['privesc', 'cred_access']",generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1548.001'],buried,1,camp-234ee9c2,SSH,1,2026-06-30 08:40:58+00:00,2026-06-30 08:41:37.951946+00:00,39.95,8,0,0,12,0.9166666666666666,24.083333333333332,3.4182958340544896,0,1,0,0,0,0,0,0,0,55,12,1.1982604112430446
gen-59bdc516172dd0e359fea0ab,nadia,p_dev,10.20.10.38,10.10.40.18,dev-01,2026-06-11T09:40:02+00:00,2026-06-11T09:40:14.201752+00:00,12.2,"[""grep '()' main.c"", ""grep '()' main.c"", ""grep '()' main.c"", 'tail -c+0 /etc/passwd', ""grep '()' main.c"", ""grep '()' main.c"", 'git', ""grep '()' main.c"", 'find /var -not -name ""*.gz"" -a -type f', 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', 'gzip', 'find /opt -type s', 'awk \'$2 == ""admin""\' users.txt', 'tail file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,attack,['cred_access'],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],buried,1,,SSH,1,2026-06-11 09:40:02+00:00,2026-06-11 09:40:14.201752+00:00,12.2,9,0,0,14,0.6428571428571429,18.928571428571427,2.699513850319966,1,0,0,0,0,0,0,0,0,12,2,1.0327709621201273
gen-921809c9e44f5eafdfc7a9fb,nadia,p_dev,10.20.10.38,10.10.30.16,web-stg-01,2026-06-15T10:17:28+00:00,2026-06-15T10:17:34.324940+00:00,6.32,"['find /tmp -type f -links -2', ""grep -E 'http[s]?://\\S+' file.txt"", 'find /var -not -name ""*.gz"" -a -type f', ""grep -E 'http[s]?://\\S+' file.txt"", ""grep 'error' log.txt"", 'find /tmp -type f -links -2', 'find /tmp -type f -links -2', 'find /home -uid 1000']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 10:17:28+00:00,2026-06-15 10:17:34.324940+00:00,6.32,10,0,0,8,0.625,28.125,2.1556390622295662,0,0,0,0,0,0,0,0,0,14,4,1.0551092104463002
gen-e7fc49e115eb5eabc7f34d8e,nadia,p_dev,10.20.10.38,10.10.30.16,web-stg-01,2026-06-15T09:55:37+00:00,2026-06-15T09:55:45.381887+00:00,8.38,"['find /tmp -maxdepth 1 -type f', 'find /tmp -maxdepth 1 -type f', ""awk -F',' '{print $1, $3}' records.csv"", 'cat file1.txt file2.txt', ""awk 'NR % 2 == 0' file.txt"", 'cat file1.txt file2.txt', 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', ""awk -F',' '{print $1, $3}' records.csv"", 'cat file1.txt file2.txt', ""grep 'ssh' /etc/services""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 09:55:37+00:00,2026-06-15 09:55:45.381887+00:00,8.38,9,0,0,10,0.6,29.7,2.4464393446710155,0,0,0,0,0,0,0,0,0,14,4,1.0632591540096428
